stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,81.73,8.17,12.26,0,4.09,0,0,0,0,4.09,0,0,0,0,4.09,12.26,89.9,245.18,0,0,0,0,69.47,1842.97,0,0,24.52,0,0,0,0,0,0,8.17,0,0,0
72hpf,33.16,9.63,0,35.3,16.05,12.84,0,6.42,0,1.07,3.21,0,0,0,0,24.61,0,11.77,74.89,16.05,170.1,0,1.07,0,0,436.47,496.38,2.14,1.07,113.4,1.07,0,0,88.79,14.98,19.26,0,0,0,1.07
21Day,58.9,6.69,0,180.7,0,80.31,0,29.45,0,1.34,8.03,0,0,6.69,4.02,172.67,4.02,9.37,52.2,38.82,148.58,0,0,14.72,0,140.55,204.8,1.34,2.68,65.59,24.09,0,0,54.88,5.35,17.4,2.68,0,0,37.48
3Month,0.96,10.88,0,110.38,0.64,0,2.88,4.48,0.32,5.12,62.07,0,0,15.04,135.66,40.31,6.72,6.4,38.39,75.83,54.07,6.08,0.32,8.32,1.6,3.84,4.48,12.48,2.88,5.44,5.44,0.64,70.39,2.88,0.96,0,1.92,13.12,5.44,96.3
22Month,0.55,20.77,0.55,47.56,2.19,0,1.64,9.29,0,1.64,154.16,54.67,0,23.51,71.61,80.9,3.28,1.64,12.03,108.24,35.53,2.19,1.64,6.01,0,1.09,2.73,7.11,1.09,3.83,0.55,0,42.09,4.92,1.64,0,0,2.73,0,25.69
