stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,16.35,0,20.43,0,0,0,0,0,12.26,0,0,0,0,0,4.09,0,110.33,151.2,0,0,0,0,134.85,286.05,0,0,16.35,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,14.98,0,9.63,1.07,10.7,0,7.49,0,3.21,0,0,0,2.14,0,2.14,9.63,14.98,47.07,0,0,1.07,0,519.92,119.82,7.49,9.63,63.12,0,0,0,4.28,6.42,3.21,9.63,0,0,0
21Day,9.37,1.34,1.34,34.8,2.68,10.71,0,16.06,0,29.45,0,1.34,2.68,77.63,2.68,0,14.72,77.63,29.45,0,0,14.72,0,203.46,42.83,4.02,4.02,30.79,8.03,0,0,2.68,14.72,13.39,12.05,0,0,57.56
3Month,0,3.52,1.6,15.68,0,0,1.28,1.6,0.64,61.43,0,28.8,25.92,2.24,5.44,0.96,6.08,28.48,7.04,1.6,0.32,4.16,1.92,0.96,0.32,1.92,0.96,0,0.96,0.32,4.8,0,0,0,0,5.12,13.44,16.64
22Month,3.83,5.47,1.09,13.67,0,0,1.09,2.73,1.64,98.94,1.09,71.07,14.76,3.28,7.11,1.09,0,37.17,3.83,0.55,2.19,3.83,1.09,0,2.19,1.64,3.28,0.55,2.19,0,2.19,1.09,0,0,0,1.09,0,8.2
