stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,122.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0
72hpf,77.02,2.14,0,2.14,1.07,0,0,0,0,0,0,0,0,0,0,1.07,2.14,0,17.12,0,0,1.07,0,11.77,4.28,0,0,5.35,0,0,0,0,0,0,0,0
21Day,34.8,1.34,0,1.34,1.34,0,0,0,0,0,0,0,0,1.34,0,0,0,1.34,38.82,0,0,9.37,0,4.02,0,0,0,1.34,1.34,1.34,1.34,0,1.34,8.03,0,0
3Month,1.28,5.12,0.64,13.44,0,0.64,0.32,0.32,2.56,3.84,0,19.84,5.44,0,7.36,2.24,2.88,7.04,44.47,2.88,0.32,12.16,2.24,1.6,0,1.28,0.64,0.96,2.56,73.27,0.32,0,0,599.58,8.96,4.16
22Month,1.09,7.11,0.55,6.56,0,1.09,0.55,0,0,3.83,1.64,67.24,2.19,1.09,8.75,1.64,0.55,5.47,8.2,0,1.64,5.47,0,3.83,0.55,0,0,0,0.55,32.25,1.09,0.55,0,171.65,0,2.19
