stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,16.35,102.16,0,0,0,0,85.81,40.86,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,255.68,6.42,0,13.91,3.21,20.33,0,0,0,0,3.21,0,1.07,0,7.49,41.72,1.07,53.49,0,77.02,3.21,1.07,3406.21,142.28,3.21,1.07,0,41.72,2.14,1.07,23.54,12.84,5.35,9.63,0,0,0
21Day,151.25,1.34,2.68,37.48,1.34,28.11,0,0,5.35,0,131.18,4.02,5.35,6.69,0,24.09,6.69,74.96,0,0,8.03,0,832.57,25.43,1.34,2.68,0,12.05,52.2,2.68,8.03,14.72,16.06,6.69,0,0,2.68
3Month,5.12,0.64,0.64,4.48,0,0,0.32,0.32,0.96,0.32,91.83,1.92,0,2.56,3.84,1.6,0.96,10.56,0.96,0,1.92,0.32,4.16,0,2.56,1.28,0,2.56,0.96,16.64,1.92,0,0,0,1.28,2.88,0.96
22Month,7.11,3.28,1.64,6.01,0,0,1.64,1.09,7.11,151.97,1360.62,10.93,1.09,10.93,2.19,1.09,4.92,23.51,1.09,18.59,3.83,0,18.59,0,7.11,2.73,1.64,0.55,3.83,22.41,9.29,4.37,0.55,0.55,1.09,0,2.19
