stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,4.09,0,4.09,0,0,0,40.86,12.26,16.35,0,0,0,0,0,0,0,0,12.26,0,0,0
72hpf,2.14,1.07,0,1.07,16.05,3.21,0,0,0,0,0,1.07,0,0,0,1.07,3.21,0,12.84,0,0,0,194.7,318.8,29.95,1.07,11.77,3.21,0,0,14.98,75.96,57.77,21.4,0,0,0
21Day,4.02,1.34,109.76,20.08,5.35,9.37,0,0,0,0,0,0,1.34,4.02,1.34,5.35,10.71,1.34,16.06,1.34,0,4.02,113.78,218.18,12.05,10.71,10.71,2.68,9.37,0,87,87,169.99,0,0,0,1.34
3Month,1.6,2.56,50.87,35.19,2.56,0,0.96,0.32,7.04,10.56,0.32,33.59,16.32,0.64,38.71,4.16,11.52,9.92,14.72,3.84,0.32,3.52,2803.72,32.31,0.32,20.8,2.88,1.28,11.2,16.32,39.03,0.64,0.32,0.96,3.52,66.87,7.68
22Month,1.09,0.55,8.2,2.73,1.09,0,0,0,1.09,2.19,0.55,24.05,1.09,0,7.11,0,0,3.28,7.65,0,1.09,0.55,257.47,27.33,1.64,13.67,2.73,0,0,12.57,69.43,56.85,0,0.55,1.64,2.19,2.73
