stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,12.26,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,69.47,0,0,0,0,28.6,73.56,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,8.56,0,6.42,2.14,2.14,0,0,0,0,0,0,0,1.07,0,1.07,7.49,1.07,26.74,0,0,0,0,23.54,16.05,0,0,0,25.67,1.07,0,2.14,0,1.07,0,0,0
21Day,5.35,5.35,0,5.35,0,6.69,0,4.02,0,0,0,0,0,5.35,0,0,2.68,1.34,24.09,0,0,4.02,0,8.03,5.35,0,0,0,8.03,2.68,0,4.02,0,0,0,0,6.69
3Month,0.32,12.48,1.6,21.12,0,0,0.64,0.96,2.24,8.32,0,39.03,9.6,0.64,8,2.56,8,10.56,10.24,2.56,0,2.88,2.24,0.64,0,0.64,0.96,0,0.96,1.6,12.8,0,0,0.32,16.64,11.52,12.48
22Month,0,15.85,3.83,12.03,0,0,0.55,0,3.28,13.12,4.92,116.44,5.47,4.92,8.2,0.55,2.19,13.67,7.65,1.09,1.64,1.64,0.55,0,0.55,2.19,2.19,0.55,1.09,0.55,2.19,3.28,0.55,0,3.83,0,8.2
