stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,24.52,12.26,0,0,0,0,53.12,588.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,14.98,1.07,0,8.56,1.07,12.84,0,0,0,0,0,0,0,0,0,22.47,29.95,4.28,11.77,0,1.07,1.07,0,1963.07,342.33,5.35,7.49,0,21.4,0,0,0,109.12,0,1.07,1.07,0,0,0
21Day,9.37,1.34,24.09,26.77,0,17.4,0,1.34,0,4.02,0,4.02,0,1.34,84.33,1.34,14.72,4.02,14.72,0,0,2.68,0,617.06,107.08,5.35,10.71,0,8.03,21.42,0,1.34,34.8,0,17.4,0,0,0,0
3Month,1.6,4.48,34.23,56.95,0,0,7.04,0.32,98.86,1227.97,0,36.47,18.88,0.64,899.38,2.88,9.28,20.8,10.56,2.24,0.64,36.79,11.84,90.55,6.4,86.07,4.8,0,0.64,16.32,0.32,15.68,3.2,0.64,0,0,5.76,9.6,9.6
22Month,2.19,6.01,55.21,23.51,0.55,0,13.67,1.09,62.87,1222.87,1.64,89.65,16.4,5.47,1233.25,0,3.28,34.99,21.32,1.09,6.56,22.41,0.55,69.43,3.83,83.64,24.05,2.19,1.09,5.47,0,9.84,9.84,2.19,0,0.55,0.55,0,12.03
