stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,167.54,32.69,0,220.67,4.09,0,0,12.26,0,0,0,0,16.35,0,0,0,0,24.52,24.52,36.78,588.44,0,0,0,0,220.67,2733.8,0,0,0,57.21,0,0,0,0,0,0,16.35,0,0,0
72hpf,225.73,68.47,0,277.08,41.72,44.93,0,1.07,0,0,0,0,0,1.07,0,8.56,0,179.72,374.43,10.7,548.8,0,54.56,20.33,13.91,1469.89,771.32,3.21,32.09,0,650.43,21.4,0,2.14,239.63,18.19,7.49,224.66,0,0,0
21Day,349.36,38.82,9.37,742.89,24.09,69.6,0,26.77,0,4.02,2.68,1.34,0,70.94,2.68,42.83,26.77,99.05,257,45.51,1314.44,4.02,1.34,211.49,0,966.42,354.71,10.71,70.94,0,528.72,119.13,0,1.34,187.39,33.46,70.94,240.94,0,0,14.72
3Month,12.8,105.58,24.64,741.64,6.72,0,13.76,2.88,6.08,28.16,49.27,3.52,0,4230.37,32.95,5.44,143.34,174.05,302.35,140.46,415.29,188.77,4.16,53.11,40.95,37.43,10.24,25.92,271.96,0,42.55,47.67,0.32,207.65,33.91,1.28,0,22.72,98.22,71.99,22.4
22Month,8.75,124.64,22.41,327.99,5.47,0,16.95,3.83,2.19,15.31,50.84,241.07,0,6230.22,13.67,16.4,151.42,26.24,86.92,113.7,344.39,25.15,104.41,30.07,5.47,60.13,16.95,33.35,916.19,7.65,35.53,7.11,0,62.87,120.26,25.15,0.55,13.12,21.32,1.09,13.67
