stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,310.57,49.04,0,424.99,8.17,16.35,0,8.17,0,0,0,0,53.12,0,0,12.26,6227.68,53.12,281.96,138.94,576.18,0,16.35,0,8.17,474.02,4842.39,12.26,0,0,69.47,0,0,0,0,0,0,93.99,0,0,0
72hpf,258.89,144.42,2.14,676.11,46,408.66,0,7.49,0,0,4.28,69.54,1.07,2325.73,0,11.77,6226.18,5371.42,954.25,81.3,1325.47,0,43301.94,33.16,2.14,5269.79,3624.45,18.19,20.33,0,1555.48,53.49,0,0,246.05,120.89,16.05,52.42,0,0,0
21Day,4813.36,823.2,6163.94,16801.27,730.84,12829.84,0,2860.45,0,742.89,1112.32,255.66,0,443394.44,504.63,4277.95,8882.51,1293.02,11840.66,4360.94,17688.71,0,4837.46,4150.79,305.19,29487.88,10361.58,610.37,1131.06,0,7066.12,34340.07,0,49.53,1377.35,2303.62,6062.22,491.24,273.06,0,3462.79
3Month,415.61,1150.86,9780.21,17458.67,42.55,0,6807.56,79.03,92.47,5395.62,2620.7,92.79,0,2935706.64,3489.69,318.99,31167.54,6094.39,5247.17,2073.27,7577.04,884.34,1797.16,3317.87,3932.5,1547.59,78.71,836.03,3317.23,0,478,30760.57,49.91,1397.54,1052.31,72.95,1.6,54.07,3863.39,1321.07,3480.09
22Month,1158.91,727.6,1551.41,2505.32,27.33,0,9476.26,41,22.41,595.31,1131.03,630.29,0,3997449.86,681.68,183.68,3158.57,500.19,423.66,1717.04,1396.16,41,51078.32,1426.22,10.93,223.04,28.97,359.15,2518.98,2540.3,90.74,3596.99,0,584.37,223.04,1554.69,26.79,1.09,131.74,12.57,640.68
