stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,8.17,0,16.35,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,8.17,36.78,0,0,0,0,16.35,494.45,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,22.47,5.35,0,9.63,6.42,9.63,0,0,0,0,0,0,0,0,1.07,0,5.35,21.4,0,40.65,0,3.21,0,0,346.61,142.28,4.28,1.07,37.44,0,0,13.91,9.63,0,2.14,0,0,0
21Day,17.4,1.34,1.34,56.22,2.68,24.09,0,13.39,0,0,0,0,2.68,0,13.39,6.69,6.69,6.69,14.72,80.31,0,0,10.71,1.34,108.42,84.33,1.34,6.69,41.49,12.05,0,12.05,8.03,6.69,0,1.34,1.34,4.02
3Month,0,5.76,0.96,61.11,1.28,0,2.56,2.24,0,5.12,7.68,0,43.51,7.04,1.92,44.47,4.8,19.2,13.44,23.36,1.28,0,2.88,5.76,2.24,1.28,3.84,2.88,1.28,1.6,51.19,1.6,0.32,0,0.32,4.16,7.04,5.12
22Month,0.55,13.12,6.56,40.45,1.09,0,0.55,3.28,0.55,8.75,20.77,14.76,211.56,7.65,13.12,89.1,3.83,5.47,26.24,31.16,0.55,9.29,3.83,0.55,7.65,1.64,6.01,6.01,1.09,1.09,6.56,3.83,8.2,0,0,1.64,0,11.48
