stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,4.09,0,57.21,8.17,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,16.35,625.22,0,0,0,4.09,380.04,1340.34,4.09,0,126.68,0,0,0,4.09,0,0,4.09,0,0,0
72hpf,37.44,8.56,0,40.65,29.95,7.49,0,0,0,0,0,0,0,0,3.21,0,9.63,46,1.07,334.84,0,4.28,9.63,2.14,506.01,385.12,8.56,33.16,691.09,6.42,0,0,172.24,1.07,4.28,8.56,0,0,0
21Day,41.49,1.34,5.35,38.82,5.35,28.11,0,2.68,0,0,6.69,0,4.02,0,24.09,2.68,6.69,20.08,4.02,137.87,0,1.34,29.45,0,315.89,169.99,2.68,8.03,195.43,18.74,0,1.34,53.54,10.71,24.09,8.03,0,0,5.35
3Month,0.96,11.84,1.28,148.14,1.92,0,2.24,0,0.32,9.6,61.75,0,248.6,16.32,3.2,60.79,6.08,16.64,11.84,61.11,24,0,51.51,45.11,14.08,2.88,23.04,23.36,43.83,4.8,0.32,24.96,11.2,0.32,0,0,26.56,140.46,16.96
22Month,1.64,12.03,2.19,148.14,2.19,0,2.19,0,0,9.29,70.52,5.47,718.3,8.2,3.28,176.57,2.73,5.47,16.95,31.16,1.64,14.76,38.27,4.92,13.12,3.83,19.68,4.92,26.24,0,0,12.57,29.52,2.73,0,0,10.93,0.55,11.48
