stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,12.26,0,73.56,20.43,0,0,0,0,44.95,580.27,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,35.3,2.14,0,9.63,2.14,6.42,0,0,0,0,0,0,0,0,0,10.7,10.7,27.81,9.63,0,1.07,1.07,8.56,773.46,448.24,0,10.7,12.84,3.21,0,16.05,3.21,0,28.88,0,0,0
21Day,21.42,1.34,0,8.03,2.68,2.68,0,0,0,1.34,1.34,1.34,0,10.71,6.69,1.34,8.03,28.11,16.06,0,0,2.68,17.4,190.07,84.33,0,5.35,2.68,8.03,2.68,1.34,8.03,2.68,8.03,0,0,4.02
3Month,2.24,1.92,0,18.88,0.32,0,1.6,0.64,3.2,42.87,0,16.64,31.99,0,80.31,9.92,4.16,37.11,5.76,2.24,0,0.32,183.65,1.28,0,0.96,8.32,0.32,1.92,15.04,0.96,0,0,0,0.96,9.92,2.56
22Month,0.55,1.64,0.55,17.49,0,0,0.55,0.55,5.47,68.33,0,23.51,11.48,2.19,54.67,2.73,1.09,37.17,5.47,0.55,0,0.55,19.68,9.29,0.55,3.28,10.39,0,0,19.13,7.11,4.37,0,0,0,0,1.64
