stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,61.3,0,0,0,0,0,0,0,4.09,0,0,0,0,98.07,4.09,8.17,20.43,0,0,0,40.86,4.09,780.5,8.17,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,21.4,19.26,0,0,0,0,0,0,0,0,0,0,0,6.42,6.42,6.42,12.84,0,0,0,1.07,24.61,58.84,0,1.07,0,14.98,0,0,0,41.72,0,0,0,0,0,0
21Day,2.68,0,0,18.74,10.71,1.34,0,4.02,0,1.34,0,0,0,0,1.34,0,0,6.69,8.03,20.08,0,0,1.34,0,4.02,6.69,1.34,0,0,9.37,2.68,0,6.69,4.02,0,1.34,0,0,0,1.34
3Month,0,1.28,2.24,51.51,3.2,0,0.32,0.32,2.24,5.12,0,0,26.88,6.4,0,8,13.44,3.52,13.76,6.72,1.92,0,3.84,2.56,3.84,0.32,2.24,0.96,0,0,5.12,0.32,50.55,0,0,0,0.32,3.52,1254.84,5.12
22Month,0,3.28,0,32.25,0.55,0,0.55,0.55,0.55,3.28,9.84,0,18.59,0,0,1.09,1.09,1.64,12.03,5.47,0,2.19,0.55,1.64,1.09,0,0,0,0.55,0,0,0,24.05,1.09,0.55,0,0.55,0,5.47,0.55
