stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,8.17,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,0,0,2.14,4.28,1.07,0,0,0,0,0,0,0,0,0,0,28.88,1.07,0,0,0,3.21,0,0,2.14,0,8.56,0,0,1.07,0,0,0,0,0,0,0,0
21Day,4.02,0,4.02,12.05,2.68,13.39,0,1.34,0,1.34,0,0,10.71,4.02,2.68,178.02,1.34,9.37,2.68,8.03,0,0,0,0,16.06,9.37,4.02,2.68,0,2.68,9.37,0,0,0,0,0,0,2.68
3Month,2.88,17.92,17.6,215.65,0.32,0,30.72,0.64,0.32,376.58,53.75,0.64,1308.91,65.91,3.52,11343.16,13.44,57.59,40.63,70.71,15.36,1.92,16.64,18.24,9.92,0.96,37.11,10.88,0,1.92,71.99,149.74,3.2,0.64,0.96,16.32,47.67,50.87
22Month,2.73,25.69,51.39,256.93,0.55,0,18.59,1.09,0.55,277.15,50.84,39.36,9765.44,21.87,5.47,8927.42,5.47,10.93,33.35,63.41,1.64,144.32,18.04,0.55,1.64,1.64,41,14.76,35.53,2.19,12.57,28.43,7.11,13.12,0,3.28,0,16.4
