stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,24.52,0,143.02,4.09,0,0,0,0,0,0,0,0,0,0,16.35,138.94,4.09,12.26,0,0,0,0,12.26,65.38,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,8.56,13.91,0,52.42,1.07,1.07,0,0,0,0,0,0,0,0,0,20.33,113.4,0,19.26,0,4.28,1.07,0,32.09,8.56,1.07,2.14,0,98.42,0,0,0,0,0,0,0,0
21Day,10.71,4.02,0,100.39,1.34,9.37,0,2.68,0,1.34,0,0,0,4.02,6.69,12.05,144.56,2.68,44.17,1.34,0,6.69,0,13.39,14.72,1.34,14.72,0,115.11,6.69,1.34,5.35,0,1.34,1.34,0,1.34
3Month,0.96,5.44,1.92,28.8,0,0,0.64,0.32,2.56,2.24,0,154.86,2.24,0,18.56,4.16,10.88,3.2,23.04,16,0.64,1.28,2.56,0.64,0,0.64,0.64,0,3.2,1.92,6.72,0,0,0,10.56,8.96,2.88
22Month,0,9.84,2.73,20.23,0,0,1.09,0.55,1.09,7.11,4.92,713.38,2.19,2.19,21.32,1.09,1.09,2.73,25.69,2.19,25.69,1.64,0,0.55,0,0.55,1.09,1.09,1.64,2.73,1.64,1.09,0.55,0,0,0,1.09
