stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,241.1,16.35,0,196.15,0,0,0,0,0,0,0,4.09,0,0,0,0,16.35,81.73,147.11,163.46,0,0,0,0,126.68,911.27,0,0,0,16.35,0,0,0,0,0,0,4.09,0,0,0
72hpf,87.72,28.88,0,195.77,32.09,63.12,0,2.14,0,5.35,0,0,0,0,8.56,1.07,47.07,423.64,81.3,172.24,0,9.63,11.77,8.56,1367.19,558.43,2.14,8.56,0,204.33,2.14,0,0,96.28,16.05,7.49,9.63,0,0,0
21Day,92.36,10.71,4.02,380.14,8.03,100.39,0,18.74,2.68,37.48,0,0,6.69,6.69,62.91,8.03,12.05,211.49,179.36,171.33,0,0,22.76,0,337.31,112.44,6.69,8.03,0,117.79,34.8,0,2.68,36.14,10.71,21.42,12.05,1.34,1.34,44.17
3Month,2.24,18.56,16.64,379.14,3.84,0,8,2.24,46.39,238.36,0,0,390.02,150.7,15.04,214.69,26.56,267.16,230.68,97.58,9.6,1.28,21.76,52.15,13.44,4.16,12.8,5.12,0,7.68,18.88,0.32,41.59,14.4,0,0,1.28,24,27.84,90.55
22Month,5.47,50.84,20.23,242.71,0,0,16.4,3.83,51.93,1264.96,66.69,0,1192.8,136.66,33.35,239.98,13.67,77.08,502.92,114.8,2.19,25.69,27.33,3.83,20.77,1.64,19.13,9.29,8.2,4.37,5.47,0.55,38.81,39.36,14.76,0,2.19,4.92,0.55,67.79
