stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,175.72,4.09,4.09,0,0,0,0,0,8.17,0,0,4.09,0,20.43,77.64,28.6,187.97,0,0,0,8.17,49.04,1736.72,0,0,16.35,0,0,0,0,0,4.09,0,0,0
72hpf,11.77,8.56,0,12.84,2.14,2.14,0,0,0,0,0,0,0,0,0,0,10.7,39.58,4.28,54.56,0,7.49,1.07,0,84.51,219.31,1.07,0,34.23,1.07,0,33.16,0,1.07,2.14,0,0,0
21Day,10.71,0,0,16.06,0,9.37,0,8.03,0,0,0,0,0,0,6.69,0,0,9.37,1.34,26.77,0,0,5.35,0,6.69,26.77,0,0,13.39,0,0,0,0,0,0,0,0,2.68
3Month,0.64,0.32,0,6.4,0,0,0.32,0.64,0.96,1.6,0,0,0.64,2.56,2.88,0.32,0,1.92,1.92,5.76,0.96,0,0.64,4.48,0.64,0,0.32,0.32,8.96,0,14.4,0.32,0,0,0,0.32,12.8,5.44
22Month,0,1.64,2.19,14.76,0,0,0,0,0.55,12.03,0.55,0,13.67,2.73,19.13,20.23,2.19,0.55,26.24,5.47,0,0,0,2.19,1.09,1.09,1.09,0,15.85,1.64,7.11,3.28,0.55,0,0.55,1.09,0.55,6.56
