stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,4.09,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,1.07,0,11.77,4.28,3.21,0,0,0,1.07,0,1.07,0,2.14,0,2.14,59.91,2.14,38.51,0,0,1.07,0,272.8,14.98,5.35,0,0,87.72,1.07,0,0,6.42,3.21,22.47,0,0,0
21Day,13.39,1.34,1.34,34.8,1.34,14.72,0,4.02,0,9.37,0,2.68,0,6.69,0,5.35,38.82,4.02,120.47,0,0,8.03,0,327.94,16.06,2.68,0,0,168.66,12.05,0,2.68,6.69,2.68,20.08,0,0,1.34
3Month,0,0.64,0,18.24,0,0,0,0.32,0.64,37.11,0,21.44,2.24,0.32,2.88,11.52,3.84,5.12,32.31,2.56,0,2.24,0.64,3.2,0.32,4.8,0.32,0,0,0.64,0.96,0.32,0,0,2.24,0.32,1.92,3.2
22Month,2.19,1.64,1.09,14.21,0,0,2.73,0,1.64,151.97,0.55,223.58,3.28,0.55,2.19,4.37,2.73,32.25,83.09,0.55,6.56,1.64,0,7.65,0.55,12.03,0.55,0.55,0,0.55,8.75,2.19,0.55,0,1.09,0,0,2.73
