stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,8.17,0,40.86,4.09,4.09,0,4.09,0,4.09,0,16.35,0,0,0,0,32.69,20.43,114.42,159.37,0,0,0,0,53.12,813.19,0,0,16.35,0,0,0,0,0,0,8.17,0,0,0
72hpf,36.37,2.14,0,14.98,2.14,4.28,0,5.35,0,0,0,0,0,0,1.07,0,42.79,46,2.14,38.51,0,12.84,1.07,1.07,272.8,142.28,0,3.21,22.47,1.07,0,0,10.7,1.07,0,2.14,0,0,0
21Day,44.17,5.35,1.34,92.36,1.34,24.09,0,56.22,0,6.69,0,0,18.74,2.68,33.46,18.74,4.02,26.77,16.06,96.37,0,0,8.03,1.34,81.65,66.93,2.68,4.02,33.46,9.37,0,6.69,13.39,5.35,16.06,2.68,0,0,13.39
3Month,0.96,2.88,2.24,37.43,0,0,0,1.6,2.56,7.04,0,0,166.05,9.6,3.84,60.15,6.4,14.4,14.08,17.92,2.24,0.32,1.92,4.16,3.2,0.32,0.96,0.96,0.32,2.56,0.32,102.38,0.64,0,0,0.32,2.56,23.68,10.88
22Month,1.09,4.37,4.92,11.48,0,0,1.64,2.73,2.19,17.49,9.29,0,364.07,2.73,10.39,34.44,1.09,2.73,27.33,11.48,0,4.92,2.19,0,0,0,1.09,0.55,1.09,0.55,0,13.67,0,1.64,0,0.55,0,0,3.28
