stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,179.8,24.52,0,73.56,0,0,0,0,0,0,0,0,36.78,0,0,4.09,0,28.6,69.47,204.32,298.31,0,0,0,4.09,269.7,2071.81,0,0,0,8.17,0,0,0,0,0,12.26,0,0,0
72hpf,90.93,14.98,0,55.63,7.49,17.12,0,4.28,0,0,1.07,0,0,2.14,0,17.12,0,101.63,80.23,10.7,117.68,0,37.44,1.07,6.42,599.08,483.55,2.14,8.56,0,77.02,13.91,5.35,38.51,2.14,7.49,13.91,0,0,1.07
21Day,99.05,2.68,6.69,171.33,4.02,81.65,0,91.02,0,1.34,1.34,0,0,25.43,2.68,70.94,42.83,30.79,40.16,40.16,145.9,0,0,22.76,1.34,171.33,172.67,5.35,1.34,0,69.6,25.43,8.03,22.76,5.35,14.72,8.03,0,0,21.42
3Month,3.52,7.68,17.28,175.65,0.32,0,5.44,14.08,0.64,26.88,58.23,0.96,0,888.18,42.55,16.32,261.72,42.55,41.27,75.83,57.59,11.52,1.28,24.96,27.84,11.52,1.6,16.32,9.28,0,2.24,24,213.41,4.48,0.32,0,2.24,16,24.32,69.11
22Month,1.64,15.85,20.77,69.97,0,0,7.11,7.11,0,18.04,145.41,39.36,0,1934.61,28.43,67.24,290.82,8.75,15.31,191.33,60.13,1.64,47.56,19.68,0.55,5.47,4.37,12.57,15.31,7.65,3.83,3.83,54.12,4.92,6.01,0,0.55,2.73,0,38.27
