stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1303.56,32.69,0,163.46,0,0,0,0,0,0,0,0,155.28,0,0,4.09,0,16.35,89.9,155.28,854.06,0,0,0,0,192.06,20922.39,4.09,0,147.11,0,0,0,0,0,4.09,0,0,0
72hpf,48.14,13.91,0,52.42,12.84,29.95,0,3.21,0,0,1.07,0,0,1.07,0,2.14,0,25.67,87.72,32.09,89.86,0,12.84,1.07,4.28,792.72,333.77,9.63,11.77,94.14,6.42,10.7,116.61,8.56,8.56,4.28,0,0,0
21Day,101.73,9.37,8.03,286.45,20.08,66.93,0,53.54,0,1.34,6.69,0,0,6.69,2.68,66.93,8.03,16.06,117.79,46.85,267.71,2.68,0,25.43,1.34,409.59,216.84,4.02,25.43,112.44,24.09,34.8,80.31,24.09,26.77,14.72,1.34,0,21.42
3Month,0,2.24,0.96,31.04,0,0,0.32,0.64,0.32,3.52,5.12,0,0,49.91,3.52,1.92,16.64,1.28,8.64,9.6,12.8,1.6,0.32,1.92,3.84,1.92,0.96,3.2,1.92,0.96,1.28,45.11,1.28,0,0,0.96,2.24,5.12,7.68
22Month,0,5.47,1.64,14.21,0,0,1.64,0,0,2.19,9.84,10.93,0,144.86,2.73,2.19,9.29,0.55,2.73,8.75,15.31,0.55,14.76,2.73,1.09,2.19,0.55,2.19,4.37,1.64,0,16.95,2.19,1.64,0,0.55,0.55,0,3.83
