stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,65.38,12.26,0,143.02,8.17,0,0,0,0,0,0,0,4.09,0,0,0,28.6,28.6,73.56,281.96,0,0,0,0,98.07,3032.11,0,0,0,40.86,0,0,0,0,0,0,8.17,0,0,0
72hpf,88.79,34.23,0,156.19,71.68,60.98,0,4.28,0,0,3.21,0,0,0,10.7,0,59.91,210.75,27.81,393.68,0,4.28,7.49,3.21,1717.01,1735.2,5.35,7.49,0,329.5,2.14,0,1.07,135.86,18.19,4.28,25.67,0,0,1.07
21Day,87,21.42,2.68,200.78,37.48,125.82,0,53.54,0,0,9.37,0,5.35,2.68,101.73,6.69,17.4,50.86,32.12,370.77,1.34,0,44.17,2.68,404.24,418.96,8.03,5.35,0,108.42,21.42,0,13.39,29.45,8.03,16.06,6.69,0,0,42.83
3Month,6.08,44.15,4.16,354.82,10.56,0,6.4,12.48,0.32,40.63,101.42,0.64,234.84,67.83,23.36,79.03,33.27,94.07,98.86,167.01,31.99,0.64,20.48,24.32,24.64,13.76,29.12,8,0,7.04,14.08,0.32,762.76,5.44,0,0,2.56,45.11,506.16,111.98
22Month,1.64,74.35,8.75,190.78,7.11,0,5.47,12.03,0,21.32,107.69,33.89,308.31,52.48,51.39,100.58,15.31,19.68,101.13,148.14,5.47,16.4,24.6,2.73,19.13,7.65,34.44,18.59,3.28,1.64,4.92,0,208.28,16.95,9.84,0,2.73,8.2,0.55,85.28
