stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,28.6,0,208.41,0,0,0,8.17,0,0,0,0,8.17,0,0,0,0,16.35,32.69,53.12,118.51,0,0,0,0,147.11,874.49,4.09,0,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,21.4,21.4,0,53.49,9.63,103.77,0,2.14,0,0,0,0,0,0,0,2.14,0,19.26,250.33,3.21,82.37,0,5.35,4.28,1.07,993.84,212.89,7.49,23.54,0,149.77,1.07,2.14,75.96,4.28,2.14,35.3,0,0,0
21Day,24.09,4.02,5.35,76.3,9.37,108.42,0,9.37,0,4.02,5.35,0,0,12.05,0,21.42,8.03,12.05,30.79,28.11,92.36,0,0,33.46,2.68,232.9,36.14,9.37,26.77,0,45.51,8.03,8.03,20.08,12.05,4.02,4.02,0,0,9.37
3Month,1.92,28.16,12.8,219.81,5.44,0,6.08,2.24,0.32,90.55,36.79,1.92,0,873.78,29.12,2.56,211.81,33.91,78.71,32.63,119.98,17.6,0,105.26,26.56,35.51,1.6,16.32,52.15,0,7.36,13.44,115.82,5.76,0.32,0.32,1.6,26.24,53.11,33.27
22Month,1.64,22.96,16.4,101.13,2.19,0,8.75,1.64,1.64,57.95,29.52,18.59,0,1088.39,21.32,3.83,221.4,11.48,15.31,31.16,87.46,3.28,17.49,69.97,2.19,27.33,1.09,19.13,78.72,6.01,6.01,2.73,71.61,12.57,10.39,0,0.55,3.83,0,20.23
