stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,163.46,106.25,0,555.75,28.6,36.78,0,16.35,0,0,4.09,0,16.35,4.09,0,0,0,61.3,200.23,281.96,1601.87,0,0,0,0,384.12,13203.17,0,0,0,224.75,0,0,8.17,0,0,49.04,0,0,0
72hpf,202.19,78.09,0,280.29,64.19,73.82,0,13.91,0,0,0,0,0,3.21,0,34.23,0,204.33,531.69,34.23,1076.21,0,53.49,38.51,9.63,3099.18,3185.84,8.56,17.12,0,694.29,38.51,2.14,307.03,12.84,10.7,54.56,0,0,0
21Day,278.41,29.45,6.69,591.63,13.39,212.83,0,240.94,0,1.34,32.12,0,0,33.46,5.35,230.23,24.09,32.12,127.16,80.31,1143.11,1.34,1.34,85.67,1.34,702.73,953.04,10.71,14.72,0,364.08,87,26.77,117.79,20.08,40.16,26.77,2.68,0,58.9
3Month,3.2,7.36,5.44,183.33,1.28,0,2.56,9.28,0.32,14.72,30.08,0.64,0,147.5,23.04,17.6,43.83,12.8,52.15,55.03,66.55,8.64,0,11.2,19.52,11.52,6.4,11.52,7.68,0,3.52,10.88,792.83,3.52,0,0,0.96,33.91,68.47,49.27
22Month,0,19.68,7.11,57.95,1.09,0,2.19,5.47,1.09,13.12,50.84,24.6,0,166.73,14.21,55.21,79.26,8.2,10.93,93.48,92.38,3.28,4.92,9.84,1.09,5.47,1.64,6.01,6.01,3.83,7.11,2.73,145.96,8.75,4.37,0,0,3.28,0,13.67
