stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,20.43,20.43,0,0,0,0,4.09,245.18,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,1.07,0,6.42,2.14,4.28,0,0,0,0,0,0,0,0,0,0,1.07,17.12,1.07,14.98,0,1.07,0,0,41.72,51.35,0,0,6.42,2.14,0,2.14,0,1.07,1.07,0,0,0
21Day,8.03,0,2.68,28.11,1.34,20.08,0,13.39,0,0,1.34,0,0,0,4.02,1.34,1.34,6.69,8.03,22.76,0,0,5.35,0,13.39,14.72,1.34,0,5.35,4.02,0,1.34,1.34,1.34,0,0,0,4.02
3Month,0.64,2.56,0,24.32,0.32,0,0.64,1.28,0.32,2.56,5.76,0,48.31,8.96,0.96,7.36,1.92,12.16,8.96,8,4.16,0,0.96,1.6,0.32,0,0.64,0.64,0.96,1.28,9.28,0.32,0,0,0.32,1.6,4.48,8
22Month,0,0.55,0.55,5.47,0,0,0,0,0,0.55,7.11,1.09,65.05,2.19,4.37,5.47,0,1.64,3.28,3.28,1.09,0,1.64,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,2.73
