stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,453.59,143.02,0,65.38,4.09,0,0,0,0,0,0,16.35,0,0,0,0,16.35,44.95,20.43,2137.19,0,0,0,0,44.95,5287.81,0,0,0,400.47,0,0,0,0,0,0,0,0,0
72hpf,267.45,115.54,0,17.12,4.28,24.61,0,0,0,0,0,0,0,0,0,0,11.77,25.67,2.14,1761.95,0,1.07,1.07,0,90.93,141.21,0,0,0,1283.75,0,0,11.77,0,0,5.35,0,0,0
21Day,315.89,20.08,2.68,33.46,9.37,34.8,0,12.05,0,0,0,0,8.03,1.34,8.03,4.02,2.68,24.09,13.39,2070.71,0,2.68,13.39,0,45.51,44.17,2.68,4.02,0,348.02,34.8,0,8.03,1.34,12.05,1.34,0,0,6.69
3Month,0.32,94.7,0,5.76,0,0,1.28,0,0,2.56,0,0,8.64,2.88,0,1.6,0.32,4.16,0.64,84.79,5.76,0,13.12,0.32,0.96,0.64,0,0.32,0,7.36,0.64,0.96,0,0,0,0,0.96,0.96,0.96
22Month,0.55,100.04,0.55,3.28,0.55,0,0,0,2.19,3.28,19.13,0,31.16,0.55,0.55,1.64,1.09,2.73,3.28,71.07,0.55,1.09,3.28,0,0,4.37,0,0.55,1.09,1.09,0,0,0,0,0,1.09,0,0,0
