stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,8.17,0,0,0,0,4.09,98.07,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,4.28,1.07,1.07,0,2.14,0,0,0,0,0,0,0,4.28,12.84,3.21,10.7,0,0,0,0,42.79,17.12,0,0,1.07,0,0,2.14,0,1.07,0,0,0
21Day,5.35,0,0,20.08,0,12.05,0,4.02,0,0,0,2.68,0,5.35,2.68,0,14.72,1.34,8.03,0,1.34,1.34,0,14.72,9.37,0,0,4.02,1.34,0,0,1.34,0,0,0,2.68
3Month,0,1.6,0.64,17.28,0,0,0.96,0.32,3.84,5.76,0,25.92,6.08,2.24,5.76,2.24,8.32,7.04,6.4,1.6,0,1.92,0.96,0.64,0,0.64,0.32,0.32,0.64,5.44,0,0,0,2.56,5.12,4.48
22Month,0,1.64,1.09,10.39,0,0,0,0,0,10.93,2.73,62.87,6.01,2.19,7.11,0.55,1.09,6.01,3.28,0.55,1.64,1.64,0,0,0,0.55,1.09,0,0,0,1.64,0.55,0,1.09,0,1.09
