stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,5.35,9.63,0,0,0,0,0,0,0,0,0,0,3.21,5.35,0,19.26,0,0,0,0,141.21,23.54,12.84,1.07,0,8.56,0,0,7.49,1.07,0,4.28,0,0,0
21Day,6.69,2.68,4.02,89.68,61.57,0,9.37,0,1.34,0,0,4.02,0,5.35,2.68,2.68,10.71,4.02,633.13,0,0,2.68,0,318.57,26.77,860.68,2.68,0,16.06,6.69,0,6.69,4.02,5.35,4.02,0,0,9.37
3Month,1.28,1.6,11.84,103.66,0,0.96,0,3.2,21.12,9.28,0.32,55.67,23.04,2.88,27.52,3.52,11.2,12.16,235.48,9.28,0,37.11,4.48,18.88,0.64,1647.42,3.2,0,0.64,4.8,37.43,0.32,0.32,0,0,1.28,8.32,10.88
22Month,0,0.55,32.25,24.05,0,0,0,7.11,9.29,6.01,1.64,48.11,2.19,0,18.04,0,0,4.37,22.96,0.55,2.19,0,0,37.17,1.09,1381.4,1.09,2.73,0.55,0,1.64,16.95,1.09,0,0,0.55,0,1.64
