stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,106.25,4.09,0,0,0,0,4.09,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,18.19,0,0,0,0,0,0,0,0,0,0,0,6.42,11.77,3.21,35.3,0,5.35,0,5.35,6.42,9.63,0,0,0,13.91,22.47,0,0,26.74,2.14,1.07,1.07,0,0,0
21Day,4.02,1.34,0,95.04,1.34,1.34,0,1.34,0,1.34,0,1.34,0,1.34,0,6.69,10.71,2.68,82.99,0,0,34.8,2.68,6.69,5.35,0,2.68,0,9.37,8.03,0,0,65.59,6.69,1.34,0,0,0,0
3Month,0,4.8,0.96,71.67,0.32,0,0,0,1.28,6.72,0,7.04,26.56,0.64,4.48,13.12,51.51,26.24,11.2,1.28,0,15.36,12.8,0.64,0.96,0.32,1.6,0,0.64,0.96,0.32,3.52,10.24,0,0,0.96,0.32,2.56,2.24
22Month,1.09,8.2,0,80.36,0,0,1.64,0.55,3.83,7.11,69.43,27.88,15.85,0,6.01,3.83,25.69,33.89,11.48,0,2.73,6.56,2.19,0.55,1.64,0,0.55,0.55,0.55,0,0,2.73,44.83,4.92,0,1.64,0,0,1.09
