stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,8.17,0,16.35,0,0,0,4.09,0,4.09,4.09,1266.79,16.35,0,0,0,0,8.17,57.21,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,4.28,0,9.63,3.21,5.35,0,39.58,0,46,0,0,0,272.8,0,3.21,31.02,290.98,17.12,0,1.07,0,1.07,924.3,51.35,1.07,0,14.98,0,0,0,5.35,0,2.14,3.21,0,0,8.56
21Day,52.2,4.02,1.34,84.33,1.34,72.28,0,99.05,0,179.36,0,16.06,128.5,1414.83,17.4,10.71,41.49,750.92,62.91,0,0,12.05,0,465.81,66.93,13.39,4.02,32.12,46.85,0,2.68,6.69,10.71,26.77,6.69,0,0,1347.9
3Month,1.92,9.6,3.2,55.99,0.96,0,10.88,13.76,9.6,574.95,0,83.19,1469.85,94.7,31.99,7.68,19.2,757.32,40.63,5.76,0.96,10.88,7.68,10.88,1.28,14.08,3.84,3.84,21.12,3.52,25.28,2.56,0.64,0,0,12.48,17.28,1966.41
22Month,2.73,11.48,4.37,22.96,1.09,0,17.49,14.21,3.28,1382.49,3.83,106.6,757.12,196.25,16.4,1.64,3.28,955.55,22.96,0,4.37,2.19,0,7.65,1.64,7.65,5.47,1.64,1.64,0,4.37,3.83,5.47,0,0,1.09,1.64,498
