stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,106.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,9.63,16.05,0,6.42,11.77,5.35,0,0,0,0,0,0,0,0,0,1.07,7.49,0,145.49,0,0,2.14,0,39.58,48.14,0,1.07,0,767.04,0,1.07,10.7,1.07,1.07,17.12,0,0,0
21Day,1.34,8.03,0,6.69,5.35,10.71,0,0,0,0,0,1.34,0,4.02,1.34,1.34,6.69,4.02,495.26,0,0,64.25,0,6.69,20.08,0,0,0,298.49,14.72,0,1.34,1.34,8.03,10.71,0,0,4.02
3Month,0.64,9.6,0.32,10.24,0.64,0,0.64,10.88,2.24,8.32,0,14.72,2.56,0,5.44,1.28,2.24,3.84,165.73,38.07,0,7.36,0.96,0.32,0.64,0.96,0,0,926.89,1.28,46.07,0,0,0,0.32,3.2,12.16,3.2
22Month,0,5.47,0.55,8.2,0.55,0,0,5.47,0,3.28,1.09,38.81,2.73,1.09,3.28,0,0.55,2.73,59.59,3.28,1.09,2.19,0,0.55,0,0.55,3.28,1.64,522.6,0.55,14.21,0,0,0,0,3.83,0.55,0.55
