stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,841.8,4.09,0,0,0,0,0,0,0,0,0,0,4.09,12.26,0,16.35,0,0,0,0,8.17,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.63,0,0,217.17,9.63,0,0,0,0,0,0,0,0,0,0,2.14,2135.3,5.35,9.63,0,0,1.07,0,64.19,28.88,0,0,0,18.19,1.07,0,3.21,0,0,0,0,0,0
21Day,13.39,2.68,2.68,629.11,9.37,0,2.68,0,1.34,0,0,4.02,0,5.35,1.34,1.34,1096.26,2.68,20.08,0,0,5.35,0,40.16,13.39,0,0,0,9.37,17.4,1.34,2.68,1.34,8.03,2.68,0,0,4.02
3Month,0.96,3.2,0.96,45.75,0,0.32,0.64,0.32,2.24,6.72,0,20.16,5.12,1.28,15.68,2.24,860.34,7.04,6.08,0.96,0.64,3.2,1.28,1.28,0,1.6,0.64,0,0,2.56,14.72,0.32,0,0,0,3.52,1.6,3.84
22Month,0.55,1.09,0,10.39,0,1.09,0,0,1.09,3.83,0.55,40.45,3.83,0,9.84,0,108.78,4.37,6.56,1.09,2.19,4.92,0,0.55,0,2.73,1.09,0.55,1.09,0,30.07,1.09,0,0,0,0,0,0.55
