stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,57.21,0,375.95,20.43,0,0,0,0,0,0,16.35,0,0,0,0,40.86,359.6,36.78,89.9,0,0,0,0,4.09,314.65,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,17.12,22.47,0,227.87,49.21,10.7,0,2.14,0,0,0,0,0,0,0,0,35.3,2321.45,11.77,146.56,0,10.7,4.28,2.14,98.42,89.86,0,1.07,123.03,2.14,1.07,71.68,1.07,2.14,2.14,0,0,0
21Day,28.11,12.05,8.03,2009.14,36.14,41.49,0,16.06,4.02,4.02,0,0,14.72,2.68,26.77,13.39,40.16,1460.34,36.14,172.67,0,2.68,12.05,2.68,46.85,45.51,8.03,2.68,62.91,25.43,2.68,33.46,9.37,13.39,5.35,0,0,10.71
3Month,0.32,1.28,1.6,252.12,1.92,0,0.96,0,10.56,4.48,0.64,0,24.96,3.2,0.64,12.48,3.2,79.67,6.4,12.8,0.32,0,6.4,0.64,0.96,0.64,2.56,0.64,0.32,2.56,7.68,0.64,0,0,0.32,1.28,2.24,3.52
22Month,0,6.01,2.73,51.93,0.55,0,0,0.55,2.73,9.29,5.47,0,107.14,1.64,0,12.03,2.19,14.76,9.84,15.31,0,3.83,0.55,0.55,0.55,1.09,2.73,0.55,0.55,0,2.19,0,0.55,0,0.55,0,0,4.37
