stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,8.17,12.26,0,0,0,0,20.43,134.85,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,8.56,6.42,3.21,0,2.14,0,0,0,0,0,0,0,5.35,2.14,0,17.12,0,1.07,0,0,90.93,47.07,2.14,1.07,19.26,2.14,0,5.35,0,0,1.07,0,0,0
21Day,16.06,0,1.34,50.86,4.02,16.06,0,17.4,2.68,1.34,0,1.34,0,16.06,5.35,4.02,24.09,5.35,36.14,0,0,5.35,0,46.85,28.11,0,0,14.72,6.69,0,4.02,2.68,4.02,0,0,0,6.69
3Month,0.96,1.92,0.96,17.92,0,0,1.28,0.32,1.6,2.56,0,26.56,3.84,1.28,3.2,0.32,8.32,6.4,6.72,1.28,0.32,2.24,1.6,0.64,0.96,1.92,0.64,0.64,0.96,3.2,0,0,0,0,0.64,0.32,3.84
22Month,0.55,16.4,2.73,22.96,0.55,0,0,0.55,5.47,12.03,1.64,56.31,0.55,0.55,18.59,0.55,2.73,6.01,16.4,0,2.19,2.19,0,2.19,1.09,2.19,2.19,0.55,0,6.56,2.19,0.55,0,0,0,0,3.28
