stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,16.35,24.52,0,0,0,0,20.43,98.07,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,5.35,0,1.07,0,0,0,0,0,0,0,0,0,0,2.14,7.49,1.07,6.42,0,1.07,1.07,0,31.02,19.26,0,1.07,10.7,0,0,1.07,0,0,0,0,0
21Day,5.35,0,2.68,18.74,1.34,2.68,0,5.35,0,0,1.34,0,0,0,5.35,1.34,4.02,5.35,2.68,17.4,1.34,0,1.34,0,29.45,12.05,0,1.34,12.05,1.34,0,2.68,1.34,1.34,0,0,1.34
3Month,0,2.24,0.64,34.87,0,0,0,0.96,0.32,4.16,8,0.32,27.2,2.24,0.32,18.24,4.16,9.28,15.68,11.2,2.88,0,2.24,3.52,3.52,0.64,2.24,1.28,0.64,1.6,12.8,0,0,0,4.16,6.4,15.68
22Month,0,2.19,0,14.21,0,0,0.55,0.55,0,1.09,9.29,2.73,49.75,1.09,3.83,8.75,0.55,2.19,14.21,9.29,1.09,1.64,0.55,0,0.55,0,1.64,0.55,0.55,0,1.09,1.09,0,0,0,0,5.47
