stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,32.69,0,204.32,4.09,8.17,0,12.26,0,0,12.26,0,8.17,0,0,0,28.6,249.27,216.58,449.5,0,0,4.09,0,73.56,3448.93,0,0,0,61.3,0,0,0,0,0,0,0,0,0,0
72hpf,49.21,31.02,0,151.91,23.54,58.84,0,2.14,0,0,2.14,0,2.14,0,12.84,0,105.91,279.22,16.05,213.96,0,50.28,6.42,0,406.52,699.64,9.63,4.28,0,120.89,12.84,0,11.77,37.44,14.98,12.84,11.77,0,0,0
21Day,141.88,13.39,16.06,580.92,13.39,232.9,0,107.08,0,2.68,4.02,0,49.53,13.39,169.99,60.23,24.09,230.23,45.51,642.5,1.34,0,54.88,0,228.89,464.47,10.71,9.37,0,203.46,48.19,0,22.76,52.2,16.06,33.46,10.71,0,1.34,73.62
3Month,4.16,62.71,27.2,1001.12,5.12,0,11.84,8.32,1.28,46.07,84.79,1.92,1368.42,130.54,34.87,562.15,25.92,372.74,105.26,312.59,86.39,4.16,22.08,38.71,29.76,9.28,43.83,4.16,0,10.88,39.35,0.32,804.67,10.24,0.32,0,4.8,123.18,88.95,170.21
22Month,2.73,126.28,26.24,280.98,2.19,0,20.77,17.49,1.09,22.96,191.33,65.6,1709.39,102.77,117.53,441.7,3.83,128.46,197.89,551.03,18.59,65.6,19.13,1.64,14.21,6.56,33.89,9.84,12.57,16.4,9.29,0,337.83,30.07,5.47,0,4.92,28.97,0,95.66
