stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,16.35,0,102.16,12.26,12.26,0,0,0,0,0,32.69,0,0,0,0,4.09,69.47,114.42,171.63,0,0,0,0,53.12,1499.71,4.09,0,0,24.52,0,0,0,0,0,4.09,0,0,0
72hpf,16.05,13.91,0,34.23,11.77,11.77,0,2.14,0,1.07,0,0,11.77,0,1.07,1.07,74.89,204.33,4.28,62.05,0,120.89,3.21,5.35,354.1,235.35,3.21,5.35,0,52.42,5.35,5.35,62.05,20.33,7.49,12.84,0,0,0
21Day,50.86,13.39,29.45,465.81,18.74,190.07,0,66.93,16.06,5.35,0,0,820.52,4.02,36.14,281.09,34.8,169.99,32.12,210.15,0,2.68,22.76,2.68,489.9,402.9,8.03,29.45,0,96.37,131.18,5.35,174.01,53.54,41.49,33.46,0,0,25.43
3Month,3.84,4.48,6.4,449.21,0.96,0,4.8,1.92,225.56,28.16,0.64,0,304.27,25.28,3.2,1251.96,14.72,118.06,39.03,30.08,2.88,1.28,40.31,15.04,9.28,7.04,10.24,26.24,0,5.76,22.72,408.26,36.79,1.6,0,2.24,10.88,173.41,25.92
22Month,1.09,6.56,24.05,74.89,0,0,4.37,1.64,99.49,55.21,16.95,0,755.48,11.48,10.39,829.28,6.01,5.47,48.11,25.15,0.55,16.4,60.68,1.09,5.47,10.39,13.12,27.33,6.01,4.92,2.73,96.21,152.52,8.2,0,0,3.83,1.64,4.37
