stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,32.69,0,343.26,12.26,4.09,0,4.09,0,0,8.17,0,61.3,0,0,4.09,0,53.12,187.97,351.43,380.04,0,4.09,0,4.09,167.54,2541.74,8.17,0,49.04,0,0,0,0,0,16.35,0,0,0
72hpf,65.26,23.54,0,179.72,28.88,22.47,0,10.7,0,0,8.56,0,0,1.07,0,21.4,0,116.61,294.19,34.23,233.21,0,6.42,8.56,11.77,2599.59,746.71,5.35,9.63,165.82,4.28,1.07,89.86,4.28,13.91,26.74,0,0,0
21Day,93.7,14.72,24.09,756.27,21.42,172.67,0,93.7,0,18.74,28.11,0,0,22.76,28.11,137.87,76.3,85.67,281.09,148.58,302.51,0,1.34,34.8,0,745.56,250.31,18.74,14.72,129.84,41.49,5.35,64.25,21.42,36.14,13.39,1.34,0,29.45
3Month,2.56,12.48,4.16,254.36,0.96,0,1.92,3.2,0.96,70.71,119.02,0.32,0,122.54,78.07,11.52,131.18,22.08,55.99,97.26,33.91,4.8,0.32,48.63,18.24,17.28,3.2,14.4,5.44,1.28,3.52,77.43,0.64,0,0,1.28,29.76,33.59,49.27
22Month,1.09,24.05,18.04,134.48,0.55,0,5.47,3.83,0,45.92,363.53,57.95,0,401.24,48.65,28.43,219.76,11.48,20.77,157.44,40.45,1.09,14.21,31.16,0.55,5.47,0.55,20.77,8.75,0.55,0.55,14.76,8.2,3.28,0,0,5.47,0,25.69
