stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,16.35,0,0,0,0,0,8.17,0,0,0,12.26,0,28.6,4.09,1119.67,20.43,0,0,0,0,167.54,445.42,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0
72hpf,3.21,0,0,7.49,130.51,1.07,0,4.28,0,26.74,0,0,0,11.77,0,5.35,125.17,23.54,7.49,0,0,1.07,0,141.21,56.7,1.07,3.21,0,5.35,2.14,0,1.07,4.28,0,0,161.54,0,0,0
21Day,9.37,1.34,1.34,28.11,107.08,24.09,0,30.79,0,93.7,0,2.68,41.49,147.24,5.35,1.34,50.86,26.77,8.03,0,2.68,1.34,0,56.22,44.17,0,0,0,1.34,14.72,0,4.02,5.35,2.68,1.34,12.05,0,0,38.82
3Month,3.52,16,4.16,160.29,81.91,0,19.2,38.71,26.56,3366.83,0.32,113.9,1837.79,66.23,50.87,10.56,52.15,325.39,63.03,8.96,0.32,15.68,17.28,16.96,5.12,8.32,4.16,0,2.88,41.59,5.12,517.36,8.32,0.32,0,10.88,16.96,128.62,245.72
22Month,1.64,22.96,3.83,50.29,30.07,0,32.25,26.24,6.01,3919.51,3.83,123,1379.76,178.21,21.32,3.83,19.13,510.03,71.61,1.09,8.75,9.84,0,24.05,6.01,4.92,6.01,3.83,1.64,8.2,0,120.81,14.76,2.73,0,4.92,3.83,1.09,90.74
