stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,49.04,0,183.89,4.09,0,0,0,0,0,0,0,0,0,0,8.17,102.16,81.73,453.59,0,4.09,0,0,110.33,2525.4,4.09,0,0,106.25,0,0,0,0,8.17,0,0,0
72hpf,41.72,31.02,0,80.23,13.91,7.49,0,3.21,0,0,0,0,0,6.42,1.07,56.7,108.05,7.49,203.26,0,17.12,2.14,2.14,143.35,436.47,1.07,2.14,0,94.14,18.19,2.14,23.54,0,3.21,0,0,0
21Day,99.05,13.39,12.05,321.25,6.69,141.88,0,84.33,0,4.02,0,6.69,0,65.59,13.39,6.69,97.71,60.23,293.14,1.34,2.68,36.14,0,50.86,182.04,4.02,5.35,0,120.47,41.49,14.72,13.39,8.03,6.69,0,1.34,8.03
3Month,0.96,3.52,6.08,147.18,0.32,0,3.2,5.76,14.08,11.84,0,23.04,9.28,11.2,39.35,6.08,27.52,24.64,14.08,2.56,0.32,8.32,36.79,3.2,5.12,17.92,0.64,0,0.96,6.72,569.51,0.32,0,0,19.2,60.79,6.72
22Month,0,9.84,8.2,74.35,0.55,0,1.09,4.92,8.75,9.29,11.48,55.21,1.64,9.29,67.24,1.64,7.11,25.69,6.56,0,2.19,7.65,2.73,1.09,0.55,9.84,1.09,0.55,1.09,2.19,104.41,1.09,0,0.55,1.64,0,1.64
