stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,4.09,0,0,0,4.09,0,4.09,12.26,0,0,0,0,61.3,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,43.86,6.42,0,24.61,4.28,28.88,0,0,2.14,0,0,0,0,0,8.56,65.26,5.35,63.12,0,2.14,1.07,0,4990.58,430.06,3.21,106.98,0,54.56,0,2.14,98.42,1.07,3.21,7.49,0,0,0
21Day,17.4,0,2.68,17.4,1.34,22.76,1.34,0,0,0,1.34,0,1.34,1.34,0,17.4,5.35,20.08,0,0,2.68,0,874.06,92.36,0,46.85,0,9.37,21.42,1.34,73.62,2.68,6.69,0,0,0,2.68
3Month,0.96,0.64,0.64,8.32,0,0,0.32,0.96,2.88,0,22.08,6.4,0.32,5.12,0.32,4.8,4.48,2.88,0.64,0,0.32,2.88,24.96,3.84,1.6,55.67,0,0,3.52,378.5,3.84,0.64,0,0.64,0.32,185.25,1.28
22Month,0.55,1.64,0,3.28,0,0,0,0,2.19,1.64,42.09,0,0.55,6.56,0,2.19,3.28,6.01,0,1.64,0.55,0,26.24,1.64,2.73,24.05,16.95,0.55,0,98.94,4.37,37.72,0,0,0,0.55,0
