stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,8.17,0,0,0,0,0,0,0,44.95,0,0,0,0,16.35,0,32.69,4.09,0,0,0,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,23.54,22.47,3.21,2.14,0,5.35,0,2.14,4.28,0,0,1.07,4.28,1.07,0,0,0,0,0,0,0,0
21Day,5.35,4.02,0,82.99,0,2.68,0,0,0,1.34,0,0,2.68,0,2.68,2.68,2.68,26.77,9.37,4.02,0,0,2.68,1.34,2.68,1.34,0,0,2.68,4.02,1.34,2.68,0,1.34,2.68,0,0,0
3Month,0.64,12.8,0.64,91.19,0,0,0.32,0,3.2,13.76,0,0,81.59,5.76,0.32,10.88,4.48,32.95,19.2,24,13.76,0.32,0.96,7.04,0,0,0.96,0.64,0.64,1.28,14.72,0.32,0,0,0.96,1.28,19.52,1.92
22Month,0.55,37.17,6.01,43.19,0.55,0,1.09,1.09,8.75,77.62,7.65,0,247.63,3.83,2.19,40.45,3.83,16.4,44.83,53.57,1.64,7.11,2.73,0.55,2.19,0,1.64,2.19,1.64,0.55,2.73,1.64,0.55,0,0,1.09,0,1.64
