stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,24.52,24.52,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,61.3,0,0,0,0,4.09,4.09,0,0,0,592.53,0,0,0,0,0,0,0,0,0
72hpf,124.1,24.61,0,67.4,1229.19,171.17,0,0,0,0,0,0,2.14,0,1.07,0,14.98,189.35,7.49,249.26,0,2.14,4.28,1.07,485.69,202.19,4.28,8.56,0,33526.18,4.28,1.07,60.98,5.35,9.63,23.54,0,0,0
21Day,65.59,6.69,1.34,105.74,247.63,165.98,0,6.69,0,1.34,2.68,0,9.37,18.74,17.4,17.4,5.35,81.65,21.42,512.66,0,2.68,18.74,2.68,125.82,49.53,0,6.69,0,18066.18,104.41,5.35,17.4,8.03,95.04,84.33,1.34,0,18.74
3Month,0.32,1.28,0.32,12.16,63.99,0,0,0.96,0.32,0.96,13.44,0.32,18.56,4.8,0.32,9.92,0.64,5.76,8.64,74.23,139.5,0,1.28,1.92,1.92,0.64,3.84,29.12,0,1124.62,3.52,75.83,0.64,0,0,28.48,2.56,57.59,3.2
22Month,0,0,0,4.37,17.49,0,0.55,0,0,0,4.37,0,27.33,2.73,0,4.37,0,0.55,5.47,44.83,9.84,1.09,0.55,0.55,0.55,0,1.64,0.55,0.55,248.18,0,54.67,1.09,1.09,0,8.2,2.73,0,2.19
