stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,36.78,0,8.17,20.43,0,0,0,4.09,0,77.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,5.35,0,0,0,0,0,0,0,0,0,0,0,5.35,0,0,3.21,0,0,1.07,7.49,4.28,5.35,0,0,0,2.14,0,0,0,1.07,0,0,0,0,0,0
21Day,4.02,0,1.34,315.89,0,12.05,0,1.34,0,1.34,0,1.34,2.68,17.4,4.02,8.03,32.12,96.37,13.39,0,0,182.04,1.34,20.08,12.05,1.34,0,0,6.69,5.35,0,2.68,1.34,0,1.34,2.68,0,0,2.68
3Month,0,3.84,3.2,367.62,0.32,0,2.56,0,23.36,12.48,0,28.48,143.02,1.28,14.08,57.59,16.32,80.95,9.28,1.92,0,749.96,24,0.32,0.64,3.2,1.6,0,0.64,6.72,0.64,69.43,0.96,0.32,0,0,2.24,16,7.04
22Month,0.55,3.28,1.64,204.45,0,0,1.64,0,18.59,7.11,1.64,47.56,39.36,1.09,8.2,10.93,1.64,36.63,8.75,0,0.55,446.07,1.64,0,0,1.09,0.55,0.55,0,1.09,0,8.75,1.09,0.55,0,0,0.55,0,3.28
