stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,8.17,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,0,114.42,228.84,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,19.26,1.07,0,13.91,3.21,35.3,0,2.14,0,0,0,0,1.07,0,0,3.21,0,5.35,12.84,2.14,27.81,0,1.07,0,0,1495.57,140.14,2.14,1.07,27.81,4.28,2.14,14.98,7.49,7.49,9.63,0,0,0
21Day,26.77,1.34,0,13.39,2.68,26.77,0,21.42,0,1.34,1.34,0,0,0,1.34,14.72,4.02,0,10.71,0,33.46,0,0,4.02,1.34,471.16,37.48,0,1.34,8.03,6.69,0,4.02,0,4.02,1.34,0,0,1.34
3Month,1.28,1.6,0.96,16.32,0,0,3.52,3.52,0.32,3.52,3.52,0,0,23.04,7.68,2.88,19.84,4.16,33.91,17.28,22.08,5.76,0.32,1.28,0,68.79,4.48,3.2,2.88,0.96,2.88,180.45,0.96,0.32,0,0.64,1.92,170.85,3.84
22Month,0,1.09,1.09,7.11,0,0,2.73,0,0,1.09,2.19,6.56,0,24.6,3.28,2.73,2.73,0,2.19,4.92,18.04,0,1.09,0.55,0,67.79,1.09,3.28,1.64,0.55,1.09,77.08,2.73,0,0,1.64,0,0,2.73
