stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,12.26,0,81.73,0,4.09,0,0,0,0,0,0,0,0,4.09,0,16.35,20.43,28.6,147.11,0,0,0,4.09,81.73,1626.39,4.09,0,8.17,0,0,0,0,0,4.09,0,0,0
72hpf,25.67,17.12,0,34.23,17.12,20.33,0,1.07,0,0,1.07,0,1.07,0,6.42,0,14.98,63.12,4.28,126.24,0,3.21,4.28,2.14,871.88,486.75,7.49,4.28,101.63,2.14,0,86.65,2.14,3.21,4.28,0,0,0
21Day,36.14,4.02,1.34,131.18,2.68,56.22,0,22.76,0,4.02,4.02,1.34,8.03,0,42.83,0,6.69,48.19,26.77,198.1,0,1.34,16.06,0,322.59,188.73,4.02,6.69,64.25,14.72,1.34,25.43,8.03,13.39,2.68,2.68,0,18.74
3Month,0.32,4.8,0.64,54.39,0.32,0,0.32,1.28,0,9.92,8.32,0,53.75,7.04,2.88,20.16,4.16,13.12,14.72,21.76,5.12,0,5.12,5.44,4.48,2.24,2.88,1.6,1.28,0.32,14.4,0,0,0,0.32,7.04,12.8,24.96
22Month,0,12.57,0.55,23.51,1.09,0,0.55,1.09,1.09,2.19,22.41,12.57,120.81,6.56,9.29,20.77,3.28,4.37,26.24,22.96,0.55,3.83,6.56,0.55,6.01,1.64,9.84,4.92,2.19,0,2.19,3.28,3.28,0,0.55,0,0,16.95
