stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,1446.59,0,40.86,0,4.09,0,24.52,0,0,0,0,0,0,0,4.09,0,367.78,40.86,0,0,0,0,20.43,326.91,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,5.35,384.06,0,7.49,9.63,5.35,0,0,0,0,0,0,0,7.49,0,3.21,13.91,48.14,6.42,0,0,1.07,0,157.26,54.56,4.28,0,20.33,0,0,5.35,2.14,0,2.14,0,0,0
21Day,9.37,259.68,0,14.72,6.69,10.71,0,17.4,0,0,0,1.34,0,25.43,1.34,2.68,8.03,109.76,46.85,0,0,4.02,0,53.54,22.76,4.02,1.34,20.08,8.03,2.68,0,1.34,1.34,1.34,0,0,0
3Month,0.96,759.56,1.6,39.35,0.96,0,3.52,7.36,9.28,27.84,0.32,48.31,19.84,9.6,27.84,5.76,21.12,412.73,40.31,7.04,0.32,8.32,5.44,3.2,0.64,9.6,1.92,2.24,8.32,223.64,1.6,0,0,0.64,141.74,82.55,12.48
22Month,0.55,1002.02,0.55,31.16,0,0,4.37,6.56,1.64,80.36,16.4,154.7,8.2,21.32,18.59,3.83,4.37,319.79,32.8,1.09,6.01,6.01,1.09,4.37,0.55,13.12,3.28,4.37,1.09,22.96,3.28,2.19,0,0,21.32,0,5.47
