stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,77.64,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,39.58,9.63,0,19.26,25.67,37.44,0,0,0,0,1.07,0,0,0,1.07,0,4.28,58.84,4.28,36.37,0,1.07,0,1.07,4676.06,182.93,6.42,17.12,0,53.49,2.14,1.07,35.3,6.42,5.35,6.42,0,0,0
21Day,8.03,2.68,1.34,25.43,14.72,22.76,0,10.71,0,0,2.68,1.34,2.68,2.68,6.69,2.68,0,21.42,9.37,30.79,0,0,17.4,0,1144.45,40.16,2.68,6.69,0,12.05,34.8,24.09,5.35,2.68,10.71,4.02,0,0,1.34
3Month,0.32,0.32,1.28,25.28,1.92,0,1.6,0,0.64,5.12,6.4,0.32,31.36,7.68,0.32,16,2.24,5.44,4.48,7.04,0.96,0,622.94,2.24,56.63,1.28,9.92,7.36,0,0.96,6.4,670.29,1.28,0,0,0,2.56,154.86,4.8
22Month,0,3.28,1.09,5.47,1.64,0,0,0,0,2.19,3.28,2.73,39.36,0.55,0.55,10.93,0.55,0,2.73,6.01,0,1.64,230.14,0,38.81,0,12.03,17.49,1.64,0,0.55,299.57,2.73,0.55,0,0,0.55,1.64,1.09
