stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,32.69,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,24.52,0,0,0,0,12.26,93.99,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,5.35,0,6.42,3.21,0,0,0,0,0,0,0,0,0,1.07,0,0,9.63,0,16.05,0,2.14,1.07,0,11.77,5.35,0,0,0,27.81,0,0,10.7,1.07,1.07,0,0,0
21Day,4.02,4.02,1.34,13.39,4.02,2.68,0,1.34,0,0,0,0,1.34,0,0,0,6.69,16.06,1.34,42.83,0,0,6.69,0,4.02,2.68,0,2.68,0,26.77,1.34,0,6.69,2.68,2.68,0,0,1.34
3Month,0.32,35.19,0.96,37.75,1.6,0,0.64,0,0.32,21.44,2.24,0,15.04,0.96,0.64,3.2,7.36,35.83,3.2,30.4,5.12,0,6.08,21.44,2.56,0,0.32,1.28,0,2.88,0.64,21.44,1.28,0,1.28,9.6,29.76,2.24
22Month,0.55,78.17,6.56,71.61,2.73,0,1.09,0,0,51.39,6.01,13.67,61.77,1.09,0.55,3.83,4.92,15.85,8.75,36.08,1.09,0.55,6.56,2.73,1.09,0,0.55,2.73,2.19,2.73,0.55,12.57,1.64,0,0,4.92,0.55,1.64
