stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,61.3,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,36.78,4.09,204.32,0,0,0,0,20.43,461.76,0,0,44.95,0,0,0,0,0,0,0,0,0
72hpf,42.79,6.42,0,16.05,6.42,16.05,0,0,0,0,0,0,0,0,0,1.07,0,2.14,43.86,4.28,246.05,0,3.21,5.35,0,1689.2,103.77,1.07,5.35,254.61,0,0,52.42,0,2.14,6.42,0,0,0
21Day,10.71,2.68,1.34,18.74,0,22.76,0,5.35,0,0,0,0,0,1.34,0,5.35,5.35,1.34,14.72,2.68,258.34,0,0,21.42,0,322.59,30.79,0,4.02,58.9,20.08,0,36.14,5.35,4.02,4.02,0,0,4.02
3Month,0.64,0.64,0.32,5.76,0.32,0,0,0.32,0.96,0.96,3.84,0,0,8,1.92,0.64,1.92,1.28,3.52,2.88,48.95,38.71,0,1.6,0.32,1.28,0.96,0,0,0.64,0.64,10.88,1.92,0,0,0.64,5.12,11.84,0.64
22Month,0.55,2.73,0,3.28,0,0,0.55,0,0.55,1.09,2.73,1.09,0,53.57,0.55,1.09,3.83,0,1.09,1.64,38.81,9.84,2.73,1.64,0,1.64,0.55,0.55,0.55,0.55,1.09,6.01,1.09,0,0,0,0,0,1.09
