stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,4.28,1.07,2.14,0,0,0,0,0,0,0,0,0,2.14,17.12,9.63,2.14,5.35,0,1.07,0,0,46,29.95,9.63,2.14,0,1.07,0,0,0,10.7,0,0,1.07,0,0,0
21Day,4.02,1.34,0,18.74,1.34,1.34,0,1.34,0,0,0,0,10.71,0,0,0,4.02,9.37,1.34,20.08,0,0,2.68,0,49.53,18.74,4.02,0,0,1.34,5.35,0,1.34,30.79,0,1.34,1.34,0,0,0
3Month,2.24,47.03,32.31,167.65,1.6,0,29.76,0.96,1.6,30.72,38.71,4.16,10445.38,46.07,2.24,154.54,40.63,102.38,28.16,107.5,29.76,11.2,37.11,786.44,12.16,6.08,23.36,23.04,0,1.6,152.3,0.32,26.24,72.63,0.32,0,0.32,29.12,18.24,37.75
22Month,9.84,49.2,22.41,116.44,1.64,0,103.86,1.64,0,6.56,69.97,18.59,25843.65,26.79,14.76,95.12,10.93,30.61,71.07,189.69,6.01,553.76,20.23,13.67,5.47,1.09,71.07,63.41,9.29,2.19,30.61,0,10.39,136.66,11.48,0,3.83,2.73,0,24.05
