stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,89.9,0,273.79,0,4.09,0,4.09,0,0,0,0,0,0,0,0,20.43,106.25,36.78,273.79,0,0,0,0,110.33,2035.03,4.09,0,0,36.78,0,0,0,0,0,0,0,0,0
72hpf,73.82,49.21,0,144.42,16.05,85.58,0,8.56,0,1.07,0,0,0,0,2.14,0,54.56,313.45,38.51,227.87,0,13.91,5.35,4.28,1112.58,887.93,5.35,12.84,0,254.61,2.14,1.07,182.93,1.07,5.35,23.54,0,0,0
21Day,69.6,14.72,9.37,451.09,10.71,145.9,0,36.14,0,4.02,2.68,0,6.69,2.68,12.05,14.72,17.4,330.62,46.85,333.29,1.34,1.34,30.79,1.34,206.13,211.49,8.03,13.39,0,124.48,34.8,2.68,73.62,5.35,14.72,4.02,2.68,1.34,4.02
3Month,4.16,54.07,7.68,683.73,2.24,0,8,14.72,1.6,99.18,28.8,2.88,274.52,25.28,3.52,109.74,24.96,351.62,104.94,146.86,30.4,1.6,36.15,18.24,16,7.68,15.04,9.28,0,12.48,16,362.5,4.8,0,0,3.52,43.83,226.84,13.44
22Month,2.19,109.33,14.76,225.77,1.64,0,7.65,23.51,1.64,69.97,33.35,43.73,610.61,6.56,7.11,172.74,8.2,92.93,80.36,201.72,10.39,11.48,31.16,0.55,7.65,7.11,12.57,20.23,6.56,11.48,2.73,77.08,20.77,2.73,0,2.73,10.93,0.55,3.83
