stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,192.06,0,40.86,4.09,12.26,0,20.43,0,0,8.17,0,0,0,0,0,0,4.09,576.18,314.65,0,0,0,4.09,134.85,498.54,0,0,0,57.21,0,0,0,0,4.09,0,0,0
72hpf,58.84,129.44,0,16.05,1.07,26.74,0,35.3,0,0,0,0,0,0,23.54,0,6.42,36.37,160.47,203.26,0,0,1.07,1.07,355.17,53.49,1.07,0,0,320.94,0,3.21,4.28,0,5.35,0,0,1.07
21Day,44.17,24.09,0,42.83,0,70.94,0,152.59,0,0,5.35,0,6.69,16.06,77.63,1.34,4.02,32.12,294.48,259.68,0,0,6.69,0,60.23,26.77,0,0,0,250.31,26.77,1.34,1.34,1.34,4.02,5.35,0,9.37
3Month,5.76,471.29,4.48,83.51,0.96,0,17.6,206.37,9.6,14.08,65.27,0.32,76.15,60.79,122.86,26.56,10.24,36.47,920.17,314.83,58.23,0.96,7.68,4.8,21.76,1.28,17.6,4.16,0,22.08,17.28,301.07,1.6,0.32,0.32,152.94,659.1,43.19
22Month,0,1225.05,7.65,51.39,0.55,0,20.77,131.2,6.01,6.56,158.53,149.78,447.16,185.86,291.91,14.21,3.28,9.29,532.44,171.65,5.47,17.49,9.84,0.55,33.89,0.55,16.4,6.01,54.12,3.28,4.37,118.08,3.83,4.37,1.09,25.69,0.55,25.15
