stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,245.18,420.9,0,2721.55,53.12,44.95,0,36.78,0,0,20.43,0,126.68,4.09,0,4.09,4.09,384.12,3236.43,2251.61,1495.62,0,4.09,0,44.95,1475.19,6436.09,20.43,0,0,187.97,0,0,0,0,0,0,118.51,0,0,0
72hpf,269.59,262.1,0,1442.08,211.82,918.95,0,63.12,0,3.21,36.37,0,1.07,2.14,0,85.58,1.07,509.22,7705.71,360.52,1128.63,0,67.4,29.95,22.47,2593.17,1423.89,43.86,44.93,0,1211,21.4,0,5.35,343.4,25.67,13.91,151.91,0,0,1.07
21Day,348.02,132.51,57.56,5557.59,80.31,1489.79,0,341.33,1.34,54.88,136.53,8.03,0,133.85,88.34,595.65,275.74,370.77,4030.32,831.23,1630.33,0,1.34,277.08,6.69,875.4,519.35,57.56,38.82,0,766.98,251.64,0,21.42,131.18,48.19,143.22,78.97,8.03,2.68,297.15
3Month,18.56,282.84,124.46,5494.81,20.48,0,53.11,47.67,13.12,925.93,1314.03,8,0,3002.4,1700.53,118.7,1449.05,390.34,1187.01,1456.41,709.65,208.29,10.56,734.28,208.93,154.22,14.4,144.62,49.27,0,51.83,130.54,5.12,892.66,23.36,2.24,0.64,16.64,292.43,1613.18,930.09
22Month,14.76,492.54,207.73,2066.35,20.23,0,82,54.12,6.56,648.33,3730.92,672.39,0,7062.23,716.12,286.45,2285.56,134.48,417.1,2160.93,783.9,39.91,166.73,378.29,22.96,100.58,9.84,144.86,74.35,20.23,38.27,23.51,0,326.35,136.12,26.24,0,8.75,68.33,7.65,489.8
