stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,441.33,0,12.26,0,0,0,0,0,102.16,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,18.19,0,2.14,0,0,0,0,0,0,0,0,0,4.28,532.76,0,6.42,0,0,0,4.28,25.67,13.91,0,0,6.42,0,0,14.98,0,0,1.07,0,0,0
21Day,5.35,1.34,0,520.69,2.68,5.35,0,1.34,1.34,0,0,0,0,8.03,1.34,22.76,756.27,4.02,6.69,0,0,2.68,0,17.4,6.69,4.02,1.34,2.68,1.34,1.34,0,0,5.35,1.34,0,0,5.35
3Month,0,1.6,2.88,504.24,0,0,0.96,0.32,17.6,3.52,0.32,21.44,3.52,0.64,9.6,21.44,21.44,8.64,7.36,2.56,0,1.28,4.8,3.52,0.32,16,1.6,0.32,2.24,39.35,1.6,0,0,0.32,2.24,124.14,3.84
22Month,0.55,3.83,7.11,139.94,0,0,0.55,1.09,14.76,15.85,2.19,72.71,8.2,2.73,10.39,6.01,7.65,13.12,9.29,0.55,2.19,0.55,1.64,2.19,0.55,30.61,0.55,0.55,0,17.49,2.73,1.09,0,0,0,0.55,4.92
