stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,8.17,0,147.11,44.95,0,0,0,0,0,0,0,0,0,0,16.35,28.6,4.09,118.51,0,0,0,0,232.93,3093.41,0,0,0,0,0,8.17,0,0,12.26,0,0,0
72hpf,63.12,4.28,0,63.12,34.23,37.44,0,0,0,0,0,0,0,0,0,8.56,102.7,4.28,89.86,0,2.14,5.35,2.14,3089.56,2018.7,0,3.21,82.37,1.07,0,217.17,12.84,23.54,27.81,0,0,1.07
21Day,24.09,6.69,1.34,93.7,22.76,56.22,0,14.72,0,0,0,6.69,1.34,20.08,13.39,5.35,45.51,13.39,72.28,0,0,1.34,0,1674.5,1409.48,1.34,2.68,24.09,76.3,0,307.86,22.76,41.49,6.69,0,0,8.03
3Month,0.32,0.32,0,32.95,2.56,0,0.64,0,0.64,0.96,0,6.08,1.6,0,6.72,2.24,12.48,2.56,2.88,0.32,0,0.96,0.96,56.63,9.6,2.24,0,0.32,0.64,1.92,8,0.32,0,2.56,0.32,0.64,0.96
22Month,0,2.73,2.19,21.32,0.55,0,0.55,0,1.09,6.56,0.55,51.93,1.09,0,14.21,0.55,4.92,10.39,6.01,0.55,2.19,1.09,0,44.28,4.37,1.64,1.09,0,0,31.71,15.31,2.19,0,2.19,0,0,1.09
