stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,12.26,49.04,196.15,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,35.3,1.07,2.14,0,3.21,0,0,0,0,0,0,0,9.63,125.17,8.56,1.07,0,0,1.07,0,27.81,8.56,0,0,0,1.07,0,0,1.07,3.21,0,0,0,0,0
21Day,5.35,1.34,0,224.87,0,14.72,0,116.45,0,1.34,0,5.35,22.76,18.74,0,13.39,60.23,58.9,4.02,0,0,73.62,0,22.76,5.35,0,0,0,4.02,13.39,0,1.34,1.34,1.34,6.69,0,0,8.03
3Month,0,1.28,1.28,312.59,0.32,0,2.88,12.16,3.52,5.44,0.32,16,62.71,3.52,7.68,12.8,149.1,94.7,8.32,8.64,0.32,417.85,2.88,2.24,0,0.32,0.64,0,0.32,7.36,0.32,19.84,0.64,0.32,0,3.84,6.4,8
22Month,0,1.09,2.73,89.1,0,0,2.73,12.03,2.19,5.47,15.31,36.08,118.08,1.64,5.47,1.64,22.41,53.57,10.39,0.55,3.28,347.67,0,1.09,0,1.09,1.64,0.55,0.55,0,0,17.49,0,0.55,0,0,0,4.92
