stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,343.26,81.73,0,1050.21,16.35,4.09,0,0,0,0,0,0,0,0,0,16.35,32.69,40.86,249.27,0,0,0,0,118.51,10081.16,0,0,0,28.6,0,0,0,12.26,0,0,24.52,0,0,0
72hpf,51.35,181.86,0,433.27,101.63,18.19,0,1.07,0,0,0,0,0,4.28,0,6.42,210.75,3.21,63.12,0,1.07,0,0,356.24,2129.95,2.14,5.35,0,93.07,2.14,0,0,822.67,3.21,1.07,7.49,0,0,0
21Day,37.48,58.9,1.34,174.01,33.46,20.08,0,2.68,0,0,0,1.34,1.34,12.05,2.68,4.02,144.56,9.37,53.54,0,0,4.02,0,96.37,768.32,2.68,6.69,0,18.74,28.11,0,1.34,167.32,12.05,9.37,2.68,10.71,0,17.4
3Month,0.32,125.74,0.64,154.86,7.68,0,0.96,0,2.88,8.96,0.32,20.48,11.2,1.6,12.8,6.08,315.79,39.67,22.72,4.48,0.32,3.2,2.56,8,9.6,3.52,4.48,0,0.96,4.8,0.32,74.87,35.51,0,0,4.16,426.49,11.52,15.36
22Month,0,250.91,1.09,37.72,2.19,0,2.19,1.64,2.19,8.2,221.4,39.36,2.73,1.09,2.73,3.28,43.19,23.51,18.04,0.55,3.28,2.73,0,4.37,8.75,3.83,2.19,1.09,1.64,0.55,0,15.85,36.08,2.73,0,2.19,147.05,0,3.83
