stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,24.52,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,4.09,8.17,0,0,0,0,8.17,110.33,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.63,0,0,11.77,1.07,3.21,0,2.14,0,0,1.07,0,0,0,1.07,0,8.56,18.19,4.28,16.05,0,3.21,0,1.07,52.42,57.77,0,0,0,20.33,2.14,1.07,7.49,1.07,0,2.14,0,0,0
21Day,8.03,1.34,0,42.83,2.68,13.39,0,10.71,0,0,0,0,2.68,0,16.06,1.34,4.02,14.72,1.34,62.91,0,0,2.68,1.34,20.08,18.74,1.34,0,0,18.74,1.34,1.34,6.69,1.34,4.02,1.34,0,1.34,5.35
3Month,0.64,2.56,1.6,57.27,0.32,0,1.92,4.16,3.84,3.2,0,0,80.95,4.16,6.4,24.96,5.44,13.12,13.44,19.84,3.2,0.32,3.2,3.2,2.88,1.28,1.92,1.28,0,1.28,3.84,127.02,0.32,0.32,0.32,0.64,1.28,44.79,9.6
22Month,0.55,4.37,1.64,16.95,0,0,2.19,2.73,2.19,4.92,5.47,0,240.53,3.83,13.12,26.79,0.55,2.73,13.67,24.05,0,6.01,3.28,0,3.83,0.55,2.19,2.19,2.73,1.09,0,65.6,3.28,0,0,0.55,0.55,0,4.37
