stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,12.26,0,4.09,0,0,0,0,0,0,0,0,0,0,8.17,0,8.17,24.52,0,0,0,8.17,20.43,653.82,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,11.77,3.21,0,72.75,24.61,11.77,0,0,0,0,0,0,16.05,0,0,5.35,754.2,172.24,8.56,66.33,0,198.98,0,249.26,134.79,541.31,3.21,0,0,31.02,10.7,0,3.21,120.89,1.07,0,57.77,0,0,0
21Day,41.49,13.39,61.57,945,25.43,87,0,25.43,0,4.02,9.37,0,520.69,6.69,32.12,1396.09,44.17,393.53,44.17,174.01,0,9.37,21.42,144.56,172.67,354.71,2.68,2.68,0,70.94,144.56,0,14.72,124.48,10.71,26.77,45.51,1.34,1.34,25.43
3Month,6.4,30.72,133.42,1378.34,1.28,0,47.67,3.2,0.64,125.1,98.86,2.24,14801.49,122.22,8,3465.69,145.9,349.06,85.11,165.41,38.39,27.84,56.31,642.46,17.6,7.36,23.36,22.08,0,5.76,269.4,0.96,100.46,14.08,0.32,0,5.12,42.55,43.51,80.63
22Month,9.84,31.16,149.24,305.03,0.55,0,43.19,1.09,0,147.05,59.59,13.12,13384.29,19.68,8.2,4245.87,32.25,48.11,51.39,95.12,3.28,353.14,18.59,54.12,5.47,6.01,17.49,30.07,8.75,3.28,28.43,0,74.89,23.51,6.56,0,3.28,6.56,0,42.64
