stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,0,0,0,0,12.26,114.42,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,2.14,0,17.12,0,0,0,0,0,0,0,1.07,0,1.07,7.49,1.07,10.7,0,0,0,0,47.07,73.82,1.07,1.07,0,1.07,0,2.14,6.42,0,0,2.14,0,0,0
21Day,8.03,0,0,8.03,1.34,6.69,0,6.69,0,0,0,1.34,0,2.68,2.68,0,1.34,4.02,14.72,0,0,1.34,0,22.76,25.43,1.34,0,0,4.02,1.34,4.02,2.68,2.68,4.02,0,0,0,4.02
3Month,1.6,9.6,2.88,76.15,0,0,2.88,1.92,10.24,25.28,0,279.32,38.39,4.8,52.47,6.08,18.24,34.87,48.31,11.84,0.32,3.2,6.72,4.16,0.32,2.88,1.92,0,1.28,8.96,218.53,1.28,0,0,0,5.76,46.39,21.76
22Month,0,8.75,3.83,14.21,0.55,0,2.19,2.19,2.19,22.41,8.2,285.35,18.04,7.11,51.93,0.55,2.73,16.95,28.97,1.64,10.93,1.64,0,2.73,1.09,2.73,2.19,9.29,1.64,1.64,90.2,2.73,0.55,0,0.55,1.09,0.55,7.65
