stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,122.59,8.17,0,0,0,0,0,0,0,306.48,0,0,0,0,28.6,1695.86,216.58,12.26,0,0,0,12.26,8.17,1050.21,4.09,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0
72hpf,26.74,6.42,0,179.72,26.74,21.4,0,2.14,0,0,5.35,0,1.07,1.07,0,12.84,0,156.19,2578.2,17.12,24.61,0,2.14,2.14,6.42,135.86,157.26,4.28,8.56,0,33.16,4.28,0,0,18.19,0,0,6.42,0,0,0
21Day,49.53,4.02,20.08,2093.47,14.72,50.86,0,9.37,0,25.43,34.8,1.34,0,22.76,29.45,103.07,40.16,81.65,2339.76,108.42,65.59,0,2.68,46.85,2.68,77.63,61.57,8.03,24.09,0,34.8,58.9,0,5.35,2.68,6.69,21.42,2.68,0,1.34,61.57
3Month,1.28,8.96,90.87,1818.59,2.88,0,9.28,0.32,0.32,886.9,362.18,0,0,211.49,347.78,18.24,1026.72,64.95,56.31,220.77,35.19,8.32,0.96,480.24,15.36,55.99,1.6,31.36,109.42,0,2.24,29.76,0.64,66.23,0.96,0.32,0,0.32,11.2,24.96,251.8
22Month,0.55,8.2,127.37,414.91,1.64,0,9.84,0,0,475.59,764.22,5.47,0,137.76,191.33,31.71,998.74,26.24,16.95,283.71,22.96,0,4.37,172.74,0.55,28.43,1.64,16.95,118.08,20.23,0,4.37,0,29.52,1.09,1.64,0,0.55,1.09,0,113.16
