stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,118.51,163.46,0,85.81,0,4.09,0,4.09,0,0,24.52,0,0,0,4.09,0,0,0,657.91,592.53,0,0,0,0,404.55,420.9,0,0,0,65.38,0,0,0,0,0,0,4.09,0,0,0
72hpf,194.7,79.16,0,29.95,7.49,21.4,0,7.49,0,0,12.84,0,1.07,0,5.35,0,14.98,42.79,36.37,244.98,0,5.35,14.98,3.21,381.92,99.49,0,11.77,0,354.1,2.14,0,1.07,47.07,1.07,0,11.77,0,0,0
21Day,230.23,32.12,0,69.6,0,34.8,0,20.08,0,0,36.14,0,4.02,24.09,48.19,2.68,0,21.42,46.85,390.85,0,0,58.9,0,135.19,32.12,0,10.71,0,93.7,12.05,0,14.72,9.37,4.02,9.37,4.02,5.35,0,22.76
3Month,5.12,104.94,2.24,93.75,0.32,0,5.12,8.32,2.24,7.68,514.16,3.52,54.07,917.93,18.24,27.84,6.4,26.56,219.49,253.4,93.75,1.28,28.8,5.12,23.68,1.28,5.44,11.52,0,27.2,14.08,4.48,281.56,5.76,0,0,2.24,144.3,43.83,84.79
22Month,1.64,93.48,3.83,41.55,0,0,20.23,7.65,0.55,5.47,1178.04,27.33,155.8,694.8,54.12,31.71,2.73,7.65,455.91,263.49,14.76,5.47,38.27,0,13.67,2.73,8.2,15.85,1.09,24.05,3.28,0,165.09,9.29,3.28,0,2.19,28.43,0,49.2
