stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1699.94,1397.55,0,6350.27,237.01,102.16,0,65.38,0,0,53.12,0,461.76,28.6,0,24.52,12.26,919.44,3665.5,3812.62,10722.73,0,4.09,8.17,57.21,3935.21,82247.06,20.43,0,0,1495.62,4.09,0,0,12.26,0,0,371.86,0,0,0
72hpf,1393.94,603.36,1.07,2256.19,448.24,684.67,0,81.3,0,0,48.14,2.14,2.14,19.26,0,176.52,9.63,1249.52,8214.93,339.12,5070.81,1.07,361.59,167.96,57.77,24687.57,15350.43,83.44,211.82,0,3883.34,146.56,0,8.56,1558.69,165.82,103.77,373.36,0,0,1.07
21Day,1611.59,306.52,111.1,6620.38,227.55,1422.86,0,946.34,0,54.88,178.02,5.35,0,385.5,182.04,1271.61,583.6,536.75,2922.02,916.9,6020.72,9.37,8.03,605.02,21.42,5592.39,5299.25,128.5,157.95,0,2294.25,776.35,0,95.04,683.99,163.3,412.27,234.24,13.39,5.35,481.87
3Month,26.56,180.77,61.43,2184.61,29.12,0,31.67,47.99,6.72,275.8,402.18,4.48,0,1617.34,833.79,96.3,1160.46,226.2,626.14,556.07,861.62,282.52,4.16,267.16,152.94,117.74,36.15,128.3,55.03,0,57.27,94.39,3.52,1897.3,33.91,3.84,0.32,18.88,335.31,934.89,423.29
22Month,11.48,219.76,107.69,814.52,15.31,0,51.93,48.65,4.92,209.37,1005.3,230.69,0,5210.71,532.44,276.61,1843.32,55.76,171.65,1188.97,933.14,41.55,129.56,173.84,18.59,63.41,13.67,118.62,66.15,21.32,54.67,24.05,0,260.75,68.88,37.17,0,6.56,36.63,2.19,162.36
